step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
16600,0.043235,0.0,0.0,0.04968665,0.04968665,0.0,0.02017315,0.02915411,0.03431707,0.0,0.01809318,0.02806687,0.02928989,0.043235
16700,0.04150624,0.0,0.0,0.04914744,0.04914744,0.0,0.01952004,0.02691516,0.03434798,0.0,0.01707146,0.02627152,0.02851574,0.04150624
16800,0.0439982,0.0,0.0,0.0528619,0.0528619,0.0,0.02034224,0.02932804,0.03497302,0.0,0.01836977,0.02837745,0.03030558,0.0439982
16900,0.04150001,0.0,0.0,0.04848202,0.04848202,0.0,0.01940214,0.02767533,0.03185721,0.0,0.01724967,0.02675977,0.02710652,0.04150001
17000,0.04164538,0.0,0.0,0.04785762,0.04785762,0.0,0.01926578,0.02913535,0.03173293,0.0,0.01759384,0.02801138,0.02821676,0.04164538
17100,0.0396454,0.0,0.0,0.04769896,0.04769896,0.0,0.01852401,0.02802633,0.03082144,0.0,0.0163515,0.02694316,0.02567264,0.0396454
17200,0.03722781,0.0,0.0,0.04699803,0.04699803,0.0,0.01698852,0.02539849,0.02839015,0.0,0.01553949,0.02462422,0.02520604,0.03722781
17300,0.04116517,0.0,0.0,0.04670725,0.04670725,0.0,0.0189194,0.0288221,0.03090819,0.0,0.01757504,0.02825216,0.02772352,0.04116517
17400,0.03959813,0.0,0.0,0.04767685,0.04767685,0.0,0.01822985,0.02708908,0.03016294,0.0,0.0166006,0.02616418,0.02645031,0.03959813
17500,0.03839212,0.0,0.0,0.04799205,0.04799205,0.0,0.01761557,0.0242871,0.03045441,0.0,0.01597734,0.02383357,0.02646629,0.03839212
17600,0.04062692,0.0,0.0,0.0461169,0.0461169,0.0,0.01904088,0.02611988,0.0329898,0.0,0.01697435,0.02531161,0.02802605,0.04062692
17700,0.03782078,0.0,0.0,0.04303748,0.04303748,0.0,0.01771238,0.02556404,0.03014654,0.0,0.01580465,0.02465459,0.02592687,0.03782078
17800,0.0379782,0.0,0.0,0.0432146,0.0432146,0.0,0.01772142,0.02645183,0.02992419,0.0,0.01593533,0.02559644,0.02566267,0.0379782
17900,0.04178615,0.0,0.0,0.04589609,0.04589609,0.0,0.01946715,0.02808121,0.03252243,0.0,0.01772938,0.02729676,0.0285412,0.04178615
18000,0.03898524,0.0,0.0,0.04721068,0.04721068,0.0,0.01803595,0.02668786,0.02996135,0.0,0.01622822,0.02622091,0.02559294,0.03898524
18100,0.038035,0.0,0.0,0.04611027,0.04611027,0.0,0.01770232,0.02659734,0.02988342,0.0,0.01572165,0.02586906,0.02519551,0.038035
18200,0.03970015,0.0,0.0,0.04481571,0.04481571,0.0,0.01875113,0.02609733,0.03232736,0.0,0.01646745,0.02556546,0.02673971,0.03970015
18300,0.0389623,0.0,0.0,0.04442369,0.04442369,0.0,0.01796694,0.02631643,0.03004064,0.0,0.01655299,0.02555685,0.02684868,0.0389623
18400,0.03758815,0.0,0.0,0.04604597,0.04604597,0.0,0.01756802,0.02568446,0.02992159,0.0,0.01541553,0.02493628,0.02484761,0.03758815
18500,0.04268463,0.0,0.0,0.05167197,0.05167197,0.0,0.01965589,0.02750032,0.03332204,0.0,0.01786154,0.02693594,0.0290657,0.04268463
18600,0.03579935,0.0,0.0,0.04671751,0.04671751,0.0,0.01662376,0.02310658,0.02919887,0.0,0.01450384,0.02223125,0.02408266,0.03579935
18700,0.03792153,0.0,0.0,0.04509818,0.04509818,0.0,0.01756669,0.02585149,0.02959309,0.0,0.01584501,0.02536614,0.02533122,0.03792153
18800,0.03350607,0.0,0.0,0.04529306,0.04529306,0.0,0.0151268,0.02314942,0.02513002,0.0,0.01384997,0.02238334,0.0222262,0.03350607
18900,0.0347899,0.0,0.0,0.04776328,0.04776328,0.0,0.01589859,0.02278169,0.02749194,0.0,0.01411499,0.02200004,0.02316341,0.0347899
19000,0.03681523,0.0,0.0,0.04823324,0.04823324,0.0,0.01711888,0.02463051,0.02915478,0.0,0.01487303,0.02390277,0.02378924,0.03681523
19100,0.03798043,0.0,0.0,0.04366233,0.04366233,0.0,0.01762968,0.02580595,0.02901224,0.0,0.01598452,0.02512275,0.02512516,0.03798043
19200,0.03277089,0.0,0.0,0.04302865,0.04302865,0.0,0.01489609,0.02384659,0.02399092,0.0,0.01357194,0.02279473,0.02124347,0.03277089
19300,0.03500932,0.0,0.0,0.04349079,0.04349079,0.0,0.01602295,0.02492679,0.02629735,0.0,0.0146373,0.02456178,0.02302625,0.03500932
19400,0.03382933,0.0,0.0,0.04464754,0.04464754,0.0,0.01544291,0.02163441,0.02685659,0.0,0.01392167,0.02124537,0.02328823,0.03382933
19500,0.03462136,0.0,0.0,0.04257899,0.04257899,0.0,0.01590739,0.02280421,0.0269982,0.0,0.01445607,0.02156372,0.02405558,0.03462136
19600,0.03461236,0.0,0.0,0.0418553,0.0418553,0.0,0.01597939,0.02311401,0.02676862,0.0,0.01444744,0.02239093,0.02321723,0.03461236
19700,0.03379268,0.0,0.0,0.04095792,0.04095792,0.0,0.01576458,0.023144,0.02667214,0.0,0.01393231,0.02225807,0.02222756,0.03379268
19800,0.0328617,0.0,0.0,0.04246746,0.04246746,0.0,0.01502141,0.02218479,0.02537527,0.0,0.01359355,0.02157578,0.02200658,0.0328617
19900,0.0331253,0.0,0.0,0.04181421,0.04181421,0.0,0.01504928,0.02219306,0.02495681,0.0,0.0138946,0.02172278,0.02226098,0.0331253
20000,0.03216052,0.0,0.0,0.04267325,0.04267325,0.0,0.01470101,0.02123201,0.02503229,0.0,0.01319219,0.02037227,0.02168173,0.03216052
20100,0.03396516,0.0,0.0,0.042726,0.042726,0.0,0.01585554,0.02201293,0.02706341,0.0,0.01383702,0.02154047,0.02212839,0.03396516
20200,0.03240718,0.0,0.0,0.04470125,0.04470125,0.0,0.01465745,0.02116237,0.0247034,0.0,0.0132796,0.02079817,0.02148458,0.03240718
20300,0.03270343,0.0,0.0,0.04276479,0.04276479,0.0,0.01484405,0.02146572,0.02463867,0.0,0.01358291,0.02076025,0.02183742,0.03270343
20400,0.03177418,0.0,0.0,0.04403296,0.04403296,0.0,0.01443512,0.01945417,0.02531034,0.0,0.01293576,0.01907677,0.02170482,0.03177418
20500,0.03153652,0.0,0.0,0.04200885,0.04200885,0.0,0.0142297,0.0215684,0.02361206,0.0,0.01310593,0.02135681,0.02096109,0.03153652
20600,0.02993938,0.0,0.0,0.04154927,0.04154927,0.0,0.01362092,0.0196906,0.0229786,0.0,0.01216353,0.01888446,0.01953764,0.02993938
20700,0.03152292,0.0,0.0,0.04204092,0.04204092,0.0,0.01455863,0.02061731,0.02452752,0.0,0.0127602,0.01981422,0.02032831,0.03152292
20800,0.03013575,0.0,0.0,0.0409454,0.0409454,0.0,0.01379518,0.02079109,0.02312717,0.0,0.01224602,0.02006052,0.01956521,0.03013575
20900,0.03353569,0.0,0.0,0.04227453,0.04227453,0.0,0.01549767,0.02253591,0.02599956,0.0,0.01381057,0.02191171,0.02184007,0.03353569
21000,0.03131269,0.0,0.0,0.04222316,0.04222316,0.0,0.01413614,0.02172668,0.02248328,0.0,0.01295423,0.02101334,0.01992279,0.03131269
21100,0.02988378,0.0,0.0,0.04289028,0.04289028,0.0,0.01355365,0.01964349,0.02255171,0.0,0.0120411,0.01870044,0.01921011,0.02988378
21200,0.02774845,0.0,0.0,0.04104985,0.04104985,0.0,0.01243931,0.01809227,0.0211324,0.0,0.01120416,0.01785322,0.01816103,0.02774845
21300,0.03275564,0.0,0.0,0.03979823,0.03979823,0.0,0.01512154,0.02184066,0.02510674,0.0,0.01365427,0.02145967,0.02166258,0.03275564
21400,0.03294664,0.0,0.0,0.04371296,0.04371296,0.0,0.0149368,0.02118124,0.02535615,0.0,0.01363855,0.02088695,0.02225809,0.03294664
21500,0.03000623,0.0,0.0,0.0414595,0.0414595,0.0,0.01361352,0.0215627,0.02222743,0.0,0.01224676,0.02117026,0.01891686,0.03000623
21600,0.02733626,0.0,0.0,0.03987124,0.03987124,0.0,0.01229559,0.01797583,0.02109782,0.0,0.01105355,0.01729183,0.01821223,0.02733626
21700,0.02759593,0.0,0.0,0.03797172,0.03797172,0.0,0.01247898,0.01890696,0.02070935,0.0,0.01131978,0.01821987,0.01810868,0.02759593
21800,0.02952153,0.0,0.0,0.03965455,0.03965455,0.0,0.01351424,0.02009759,0.02278145,0.0,0.01204183,0.01936552,0.01940736,0.02952153
21900,0.02947816,0.0,0.0,0.04060581,0.04060581,0.0,0.01333918,0.02000568,0.02207282,0.0,0.0120784,0.01936998,0.01907887,0.02947816
22000,0.02737115,0.0,0.0,0.03909329,0.03909329,0.0,0.01230242,0.01850842,0.02037431,0.0,0.0111594,0.01818577,0.01759052,0.02737115
22100,0.02593616,0.0,0.0,0.03966137,0.03966137,0.0,0.01171624,0.01776185,0.01975853,0.0,0.01025378,0.01714042,0.01629916,0.02593616
22200,0.02840378,0.0,0.0,0.04085473,0.04085473,0.0,0.01279316,0.01949341,0.02127544,0.0,0.01152514,0.01862069,0.018493,0.02840378
22300,0.02952973,0.0,0.0,0.03900341,0.03900341,0.0,0.01349171,0.0183528,0.02242191,0.0,0.01213767,0.01772429,0.01944607,0.02952973
22400,0.02947462,0.0,0.0,0.03859001,0.03859001,0.0,0.01341,0.01979869,0.02251039,0.0,0.01220562,0.01918579,0.01973428,0.02947462
22500,0.02999108,0.0,0.0,0.03937192,0.03937192,0.0,0.01367225,0.02080399,0.02218687,0.0,0.01238165,0.02025682,0.0193576,0.02999108
22600,0.02692737,0.0,0.0,0.03855889,0.03855889,0.0,0.01208549,0.01846071,0.02016895,0.0,0.01098599,0.01751433,0.01780641,0.02692737
22700,0.0282494,0.0,0.0,0.04190779,0.04190779,0.0,0.01256169,0.01942681,0.02046052,0.0,0.01149693,0.01870868,0.01818831,0.0282494
22800,0.02769057,0.0,0.0,0.04102441,0.04102441,0.0,0.01238204,0.01822346,0.02088778,0.0,0.01120609,0.01755437,0.0183791,0.02769057
22900,0.02735031,0.0,0.0,0.03967345,0.03967345,0.0,0.01220885,0.01841381,0.02048331,0.0,0.01117411,0.01791146,0.0180228,0.02735031
23000,0.02940782,0.0,0.0,0.03980078,0.03980078,0.0,0.01336417,0.01910774,0.0226579,0.0,0.01206357,0.01812819,0.01984966,0.02940782
23100,0.02756357,0.0,0.0,0.04009515,0.04009515,0.0,0.01247334,0.01761771,0.02127578,0.0,0.01108072,0.01677358,0.01817242,0.02756357
23200,0.02802981,0.0,0.0,0.03936409,0.03936409,0.0,0.01256211,0.01825664,0.02089857,0.0,0.01153129,0.01784093,0.01840625,0.02802981
23300,0.02624057,0.0,0.0,0.03724002,0.03724002,0.0,0.01178282,0.01757209,0.0196113,0.0,0.01073374,0.01730255,0.01700908,0.02624057
23400,0.02635708,0.0,0.0,0.03908348,0.03908348,0.0,0.01172566,0.01719224,0.01980105,0.0,0.01072307,0.01667338,0.0174481,0.02635708
23500,0.02559775,0.0,0.0,0.03861907,0.03861907,0.0,0.01149644,0.01715181,0.01931936,0.0,0.0102394,0.01641371,0.01649,0.02559775
23600,0.02701085,0.0,0.0,0.0386888,0.0386888,0.0,0.01220406,0.01729205,0.0206977,0.0,0.01093791,0.01668555,0.01784088,0.02701085
23700,0.02704599,0.0,0.0,0.03937665,0.03937665,0.0,0.01211314,0.01822937,0.01986736,0.0,0.01099518,0.01763097,0.01725087,0.02704599
23800,0.02575508,0.0,0.0,0.03841083,0.03841083,0.0,0.0114561,0.01691596,0.01890676,0.0,0.0104579,0.01626097,0.01669894,0.02575508
23900,0.02690811,0.0,0.0,0.03835896,0.03835896,0.0,0.01218237,0.01813927,0.02066822,0.0,0.01088984,0.01728364,0.01777494,0.02690811
24000,0.0240916,0.0,0.0,0.03980226,0.03980226,0.0,0.01064187,0.01538274,0.01845041,0.0,0.0094695,0.01502533,0.01560288,0.0240916
24100,0.02387737,0.0,0.0,0.03789176,0.03789176,0.0,0.01063484,0.01571719,0.01798546,0.0,0.00945336,0.01512363,0.0152663,0.02387737
24200,0.0239426,0.0,0.0,0.03575921,0.03575921,0.0,0.01064223,0.0165263,0.01781805,0.0,0.00972445,0.01594942,0.01569462,0.0239426
24300,0.02406075,0.0,0.0,0.03926034,0.03926034,0.0,0.01062072,0.01598387,0.01771405,0.0,0.009514,0.01550118,0.0151367,0.02406075
24400,0.02401397,0.0,0.0,0.03857654,0.03857654,0.0,0.01055219,0.0161557,0.01739157,0.0,0.00960413,0.01578985,0.01520297,0.02401397
24500,0.023853,0.0,0.0,0.03697047,0.03697047,0.0,0.01061038,0.01553048,0.01777109,0.0,0.00954557,0.01499602,0.0153169,0.023853
24600,0.0263887,0.0,0.0,0.0381306,0.0381306,0.0,0.01178219,0.01885321,0.01892946,0.0,0.01079344,0.01845707,0.01667396,0.0263887
24700,0.02487262,0.0,0.0,0.0371078,0.0371078,0.0,0.01114814,0.01626954,0.01849427,0.0,0.01001369,0.01563513,0.01599234,0.02487262
24800,0.0248816,0.0,0.0,0.04063615,0.04063615,0.0,0.01095673,0.01633374,0.018471,0.0,0.00986126,0.01579212,0.01606179,0.0248816
24900,0.0227311,0.0,0.0,0.03656634,0.03656634,0.0,0.01004409,0.01546772,0.01671558,0.0,0.00903038,0.01489824,0.01438052,0.0227311
25000,0.02325049,0.0,0.0,0.03868331,0.03868331,0.0,0.0102178,0.01480419,0.01727574,0.0,0.00916435,0.01433594,0.01483415,0.02325049
25100,0.02596916,0.0,0.0,0.03960805,0.03960805,0.0,0.011557,0.01700306,0.01917288,0.0,0.01045136,0.01646473,0.01676662,0.02596916
25200,0.02504872,0.0,0.0,0.03818167,0.03818167,0.0,0.01104622,0.01726618,0.01824225,0.0,0.01018434,0.01655577,0.01649344,0.02504872
25300,0.02392223,0.0,0.0,0.03599638,0.03599638,0.0,0.01069177,0.01578467,0.01772798,0.0,0.00963083,0.0152907,0.01534126,0.02392223
25400,0.02407623,0.0,0.0,0.03811508,0.03811508,0.0,0.01059031,0.01572615,0.01768525,0.0,0.00967441,0.01526273,0.01566852,0.02407623
25500,0.02259788,0.0,0.0,0.0412363,0.0412363,0.0,0.00979209,0.01402868,0.01703134,0.0,0.00868216,0.01368784,0.01438915,0.02259788
25600,0.02341484,0.0,0.0,0.04050501,0.04050501,0.0,0.01019146,0.01465121,0.0176423,0.0,0.00917288,0.01432774,0.01517881,0.02341484
25700,0.02595675,0.0,0.0,0.03769543,0.03769543,0.0,0.01150336,0.01692759,0.01901606,0.0,0.01068384,0.01637256,0.01731963,0.02595675
25800,0.02332155,0.0,0.0,0.0387912,0.0387912,0.0,0.01025661,0.01490656,0.01734862,0.0,0.00918582,0.01436595,0.01490121,0.02332155
25900,0.02399121,0.0,0.0,0.03753062,0.03753062,0.0,0.01068195,0.01609908,0.01761337,0.0,0.0095562,0.01556434,0.01510071,0.02399121
26000,0.02257567,0.0,0.0,0.03977751,0.03977751,0.0,0.00981616,0.0143719,0.01670015,0.0,0.00878176,0.01400478,0.01428323,0.02257567
26100,0.02322325,0.0,0.0,0.03705859,0.03705859,0.0,0.01023542,0.01498499,0.01716116,0.0,0.00928197,0.01445566,0.01505083,0.02322325
26200,0.02385375,0.0,0.0,0.03635576,0.03635576,0.0,0.01056901,0.01674744,0.01679474,0.0,0.00964917,0.01609487,0.0148638,0.02385375
26300,0.02366174,0.0,0.0,0.03847656,0.03847656,0.0,0.01041791,0.01443114,0.01772622,0.0,0.00939617,0.01373975,0.01548251,0.02366174
26400,0.02455757,0.0,0.0,0.03783415,0.03783415,0.0,0.01098007,0.01600555,0.01824399,0.0,0.00979408,0.01556516,0.01547651,0.02455757
26500,0.02305405,0.0,0.0,0.038073,0.038073,0.0,0.01024207,0.01474209,0.01734699,0.0,0.00900468,0.01407879,0.01462183,0.02305405
26600,0.02374612,0.0,0.0,0.03771768,0.03771768,0.0,0.01040787,0.01556691,0.01725585,0.0,0.00956648,0.01509733,0.01531903,0.02374612
26700,0.02487798,0.0,0.0,0.03710438,0.03710438,0.0,0.01116961,0.01610601,0.01882607,0.0,0.00999793,0.01561362,0.01605233,0.02487798
26800,0.02230753,0.0,0.0,0.0368721,0.0368721,0.0,0.00977248,0.0146206,0.0161255,0.0,0.00884783,0.01423849,0.01397131,0.02230753
26900,0.02088966,0.0,0.0,0.03710073,0.03710073,0.0,0.0090648,0.01373068,0.01501909,0.0,0.00811478,0.01315203,0.01298959,0.02088966
27000,0.0209691,0.0,0.0,0.03686988,0.03686988,0.0,0.00915428,0.01400086,0.01501216,0.0,0.00812783,0.01337221,0.01280258,0.0209691
27100,0.02106644,0.0,0.0,0.03641561,0.03641561,0.0,0.00913761,0.01376823,0.01522342,0.0,0.00828727,0.01340878,0.01318048,0.02106644
27200,0.02273293,0.0,0.0,0.03784211,0.03784211,0.0,0.00993639,0.01472712,0.01662063,0.0,0.00901234,0.01418825,0.01453619,0.02273293
27300,0.02146403,0.0,0.0,0.03720117,0.03720117,0.0,0.00929718,0.01345605,0.01565076,0.0,0.00844673,0.0129503,0.01373925,0.02146403
27400,0.02172014,0.0,0.0,0.03666212,0.03666212,0.0,0.00957786,0.01412348,0.01618607,0.0,0.00847607,0.01322506,0.01393078,0.02172014
27500,0.02038071,0.0,0.0,0.03523381,0.03523381,0.0,0.00886317,0.01331385,0.01473157,0.0,0.00799416,0.0132128,0.01264503,0.02038071
27600,0.0213352,0.0,0.0,0.0386613,0.0386613,0.0,0.0093011,0.01339709,0.01591352,0.0,0.00816796,0.01289899,0.01329831,0.0213352
27700,0.02115587,0.0,0.0,0.03932919,0.03932919,0.0,0.00905892,0.01364784,0.01510491,0.0,0.00816403,0.01325056,0.01307947,0.02115587
27800,0.02226233,0.0,0.0,0.03891822,0.03891822,0.0,0.00974333,0.01414898,0.01628525,0.0,0.00862717,0.01359348,0.0138619,0.02226233
27900,0.02304055,0.0,0.0,0.0377139,0.0377139,0.0,0.01000661,0.01491519,0.0163262,0.0,0.00926255,0.01454295,0.01470313,0.02304055
28000,0.02082237,0.0,0.0,0.03776695,0.03776695,0.0,0.0089615,0.01334623,0.01494558,0.0,0.00808418,0.01314299,0.01291682,0.02082237
28100,0.02075847,0.0,0.0,0.03645382,0.03645382,0.0,0.00895813,0.01415979,0.01423919,0.0,0.00815496,0.01370263,0.01244144,0.02075847
28200,0.02010809,0.0,0.0,0.03618734,0.03618734,0.0,0.00870252,0.01267428,0.01422592,0.0,0.00778683,0.01236374,0.01215239,0.02010809
28300,0.02008223,0.0,0.0,0.03617734,0.03617734,0.0,0.00855519,0.01293866,0.01417176,0.0,0.0079093,0.01261423,0.01269227,0.02008223
28400,0.022422,0.0,0.0,0.03808837,0.03808837,0.0,0.00975891,0.014234,0.01643388,0.0,0.00885425,0.01390902,0.01432244,0.022422
28500,0.02244894,0.0,0.0,0.03758996,0.03758996,0.0,0.00977129,0.01449735,0.01607513,0.0,0.00891866,0.01412441,0.01417449,0.02244894
28600,0.02035559,0.0,0.0,0.03686189,0.03686189,0.0,0.00881661,0.0136908,0.01398035,0.0,0.00785279,0.01316139,0.01196444,0.02035559
28700,0.02018615,0.0,0.0,0.03779322,0.03779322,0.0,0.0086398,0.01275898,0.01465068,0.0,0.00776702,0.01244617,0.0125731,0.02018615
28800,0.02272189,0.0,0.0,0.03818548,0.03818548,0.0,0.0099159,0.01396402,0.0165518,0.0,0.00898744,0.01343929,0.01444717,0.02272189
28900,0.02306275,0.0,0.0,0.03827913,0.03827913,0.0,0.0101348,0.01464293,0.01707653,0.0,0.00910003,0.01405309,0.01489114,0.02306275
29000,0.02069161,0.0,0.0,0.03823043,0.03823043,0.0,0.00885118,0.01315141,0.01463035,0.0,0.00801739,0.01275199,0.01276595,0.02069161
29100,0.02126231,0.0,0.0,0.03885723,0.03885723,0.0,0.00916965,0.01313695,0.01550382,0.0,0.00820694,0.01264204,0.01332575,0.02126231
29200,0.02151944,0.0,0.0,0.03775898,0.03775898,0.0,0.00925559,0.01327066,0.01555684,0.0,0.00848795,0.01296392,0.01371868,0.02151944
29300,0.02040504,0.0,0.0,0.03832038,0.03832038,0.0,0.0086578,0.01314894,0.01433058,0.0,0.00791521,0.0127701,0.01274324,0.02040504
29400,0.01844392,0.0,0.0,0.03698406,0.03698406,0.0,0.00778747,0.01095694,0.01328682,0.0,0.00695804,0.01078596,0.01123522,0.01844392
29500,0.01970266,0.0,0.0,0.03622686,0.03622686,0.0,0.00833275,0.01294601,0.01338563,0.0,0.00774722,0.01247716,0.01220619,0.01970266
29600,0.01866715,0.0,0.0,0.03708559,0.03708559,0.0,0.00789464,0.01246382,0.01265373,0.0,0.00706395,0.01193537,0.01081105,0.01866715
29700,0.02119651,0.0,0.0,0.0385135,0.0385135,0.0,0.00907357,0.01303237,0.01508636,0.0,0.00827158,0.01284693,0.01320651,0.02119651
29800,0.02091208,0.0,0.0,0.03694887,0.03694887,0.0,0.00907568,0.01273149,0.01521614,0.0,0.00814152,0.01236572,0.01308823,0.02091208
29900,0.01988063,0.0,0.0,0.03468609,0.03468609,0.0,0.00868003,0.01175482,0.01486654,0.0,0.00773199,0.01148878,0.01271097,0.01988063
