step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
14800,0.03589491,0.0,0.0,0.01737607,0.01737607,0.0,0.01800816,0.03598778,0.02462072,0.0,0.01614914,0.03475077,0.0203805,0.03589491
14900,0.03812478,0.0,0.0,0.01624436,0.01624436,0.0,0.01903241,0.03832707,0.02509606,0.0,0.01746794,0.03706217,0.02175624,0.03812478
15000,0.03728952,0.0,0.0,0.01622523,0.01622523,0.0,0.01916155,0.03623093,0.02615907,0.0,0.01650544,0.03493658,0.02041913,0.03728952
15100,0.0343735,0.0,0.0,0.01635511,0.01635511,0.0,0.01700233,0.03535369,0.02148857,0.0,0.01573566,0.03382511,0.01908971,0.0343735
15200,0.03440374,0.0,0.0,0.01633888,0.01633888,0.0,0.01733331,0.0361815,0.0225591,0.0,0.01543654,0.03428943,0.01890027,0.03440374
15300,0.03663136,0.0,0.0,0.01660658,0.01660658,0.0,0.01828218,0.03759588,0.02455647,0.0,0.01668852,0.0364661,0.02094595,0.03663136
15400,0.0341149,0.0,0.0,0.01492074,0.01492074,0.0,0.0168799,0.03435641,0.02171367,0.0,0.01574293,0.03308841,0.01935702,0.0341149
15500,0.03246173,0.0,0.0,0.01528935,0.01528935,0.0,0.01610819,0.03225931,0.02140772,0.0,0.0148246,0.03162199,0.01885203,0.03246173
15600,0.0379582,0.0,0.0,0.01572851,0.01572851,0.0,0.01900921,0.03616992,0.02541762,0.0,0.01737614,0.03497382,0.0222276,0.0379582
15700,0.03542124,0.0,0.0,0.01605258,0.01605258,0.0,0.01747175,0.03449445,0.02265099,0.0,0.01634422,0.03366004,0.02058475,0.03542124
15800,0.03292882,0.0,0.0,0.01520278,0.01520278,0.0,0.01636933,0.0326257,0.02159814,0.0,0.01503921,0.0308824,0.01916164,0.03292882
15900,0.03277288,0.0,0.0,0.01486113,0.01486113,0.0,0.01664609,0.03309485,0.02317007,0.0,0.01464068,0.03214137,0.01833996,0.03277288
16000,0.03072958,0.0,0.0,0.01423496,0.01423496,0.0,0.01542395,0.03124688,0.02035503,0.0,0.01388214,0.02978704,0.0170011,0.03072958
16100,0.02977795,0.0,0.0,0.01443286,0.01443286,0.0,0.01464512,0.03068697,0.01929219,0.0,0.01368955,0.02946847,0.01730653,0.02977795
16200,0.03298057,0.0,0.0,0.01486672,0.01486672,0.0,0.01640425,0.03247157,0.02210582,0.0,0.01508964,0.03136908,0.01909548,0.03298057
16300,0.03318831,0.0,0.0,0.01505507,0.01505507,0.0,0.01662995,0.0310642,0.0236511,0.0,0.01505285,0.02974004,0.02003498,0.03318831
16400,0.03339681,0.0,0.0,0.01388002,0.01388002,0.0,0.01646846,0.03219203,0.02180143,0.0,0.01554035,0.03134825,0.01993979,0.03339681
16500,0.03077884,0.0,0.0,0.01461197,0.01461197,0.0,0.01534779,0.0304515,0.02046522,0.0,0.01396986,0.02914318,0.0176342,0.03077884
16600,0.03054264,0.0,0.0,0.01381898,0.01381898,0.0,0.01515758,0.03090604,0.01966343,0.0,0.01400317,0.02970596,0.01751453,0.03054264
16700,0.02870612,0.0,0.0,0.01437702,0.01437702,0.0,0.01425737,0.02944246,0.01882384,0.0,0.01301105,0.02805261,0.01648164,0.02870612
